Date,Close,LogReturn
2010-01-05,84.80236053466797,0.0026435660319889505
2010-01-06,84.862060546875,0.0007037422965917231
2010-01-07,85.22029113769531,0.004212443172333145
2010-01-08,85.50389862060547,0.003322408431899808
2010-01-11,85.62329864501953,0.0013954537408132977
2010-01-12,84.82477569580078,-0.009369760196110181
2010-01-13,85.54120635986328,0.008410539223883885
2010-01-14,85.77257537841797,0.002701115542250915
2010-01-15,84.80982971191406,-0.011287868621668197
2010-01-19,85.86957550048828,0.012418128664437176
2010-01-20,84.99641418457031,-0.010220511622006398
2010-01-21,83.36200714111328,-0.019416413832991017
2010-01-22,81.50371551513672,-0.022544047353144355
2010-01-25,81.92164611816406,0.0051146469547360554
2010-01-26,81.5783462524414,-0.004199393103937563
2010-01-27,81.96639251708984,0.004745453700064978
2010-01-28,81.02606201171875,-0.011538459749244884
2010-01-29,80.14545440673828,-0.01092769228259097
2010-02-01,81.39179229736328,0.015431272327437306
2010-02-02,82.37688446044922,0.01203043297045915
2010-02-03,81.96639251708984,-0.004995553266060579
2010-02-04,79.43643188476562,-0.03135221302452825
2010-02-05,79.60065460205078,0.0020652135835966196
2010-02-08,79.0260009765625,-0.007245391857929379
2010-02-09,80.0185317993164,0.012481330736751195
2010-02-10,79.86181640625,-0.0019604090811169437
2010-02-11,80.69770050048828,0.010412234194105993
2010-02-12,80.63053131103516,-0.0008327022813070707
2010-02-16,81.89924621582031,0.015612408931750543
2010-02-17,82.28730773925781,0.004727089237262922
2010-02-18,82.77244567871094,0.005878348009135355
2010-02-19,82.94408416748047,0.0020714716908908377
2010-02-22,82.95897674560547,0.00017953349483772096
2010-02-23,81.9515380859375,-0.0122181559312062
2010-02-24,82.70526123046875,0.009155144666972028
2010-02-25,82.59329986572266,-0.001354656460712651
2010-02-26,82.6455307006836,0.0006321859882625036
2010-03-01,83.5038070678711,0.010331476646576404
2010-03-02,83.73516845703125,0.002766837527326162
2010-03-03,83.80978393554688,0.0008906921083924963
2010-03-04,84.06350708007812,0.0030227957787861168
2010-03-05,85.26509094238281,0.014192570490303416
2010-03-08,85.2800064086914,0.00017491521689317797
2010-03-09,85.4217758178711,0.0016610188824682241
2010-03-10,85.80242156982422,0.004446175071347857
2010-03-11,86.16065216064453,0.004166372480430197
2010-03-12,86.16810607910156,8.650812015141878e-05
2010-03-15,86.19049072265625,0.00025974502108872736
2010-03-16,86.87710571289062,0.007934686871134834
2010-03-17,87.39205932617188,0.005909882129380303
2010-03-18,87.3472671508789,-0.0005126742465718435
2010-03-19,86.9051513671875,-0.005074440127209285
2010-03-22,87.36973571777344,0.005331639674471295
2010-03-23,87.98424530029297,0.007008818328769018
2010-03-24,87.55709075927734,-0.004866721351212469
2010-03-25,87.4146957397461,-0.0016276344182842228
2010-03-26,87.36224365234375,-0.0006002175019140265
2010-03-29,87.91680908203125,0.006327821510855548
2010-03-30,87.97677612304688,0.0006818559445368775
2010-03-31,87.67696380615234,-0.0034136774789185315
2010-04-01,88.27648162841797,0.006814531432551735
2010-04-05,88.99589538574219,0.00811652349786304
2010-04-06,89.2057113647461,0.0023548168816791798
2010-04-07,88.69612121582031,-0.005728907176257768
2010-04-08,89.00337982177734,0.003458185423964243
2010-04-09,89.58789825439453,0.006545902197167512
2010-04-12,89.73027801513672,0.0015880129234541642
2010-04-13,89.79772186279297,0.0007513463178435334
2010-04-14,90.81687927246094,0.01128555742691467
2010-04-15,90.89183044433594,0.0008249596427440131
2010-04-16,89.4455337524414,-0.016040244437890393
2010-04-19,89.78273010253906,0.003762763089829941
2010-04-20,90.58458709716797,0.008891436539778788
2010-04-21,90.41973114013672,-0.0018215698301670986
2010-04-22,90.6894760131836,0.002978811257005315
2010-04-23,91.2814712524414,0.006506503775923229
2010-04-26,90.93675994873047,-0.0037835041274147524
2010-04-27,88.78605651855469,-0.02393470283030462
2010-04-28,89.46048736572266,0.0075674293701700176
2010-04-29,90.569580078125,0.0123213500898531
2010-04-30,89.03337097167969,-0.01710714174943014
2010-05-03,90.1873779296875,0.012878228824042241
2010-05-04,88.06663513183594,-0.023795737675221158
2010-05-05,87.5420913696289,-0.005974023417756014
2010-05-06,84.63452911376953,-0.03377739302694874
2010-05-07,83.3755874633789,-0.014986778647776474
2010-05-10,87.04750061035156,0.04309840343807181
2010-05-11,86.80020904541016,-0.0028449236659001923
2010-05-12,88.01419830322266,0.013889115797744595
2010-05-13,86.92012023925781,-0.012508607098672284
2010-05-14,85.34642791748047,-0.01827094252288754
2010-05-17,85.3913803100586,0.0005265663660960199
2010-05-18,84.22986602783203,-0.013695600788617196
2010-05-19,83.7502670288086,-0.00571020267055024
2010-05-20,80.5879135131836,-0.03849067724789608
2010-05-21,81.7644271850586,0.01449359167877039
2010-05-24,80.71528625488281,-0.012914295442160908
2010-05-25,80.79771423339844,0.0010206978437984596
2010-05-26,80.31063079833984,-0.006046675223871213
2010-05-27,83.00089263916016,0.03294936171502483
2010-05-28,81.95925903320312,-0.01262907968810451
2010-06-01,80.58037567138672,-0.01696714089483936
2010-06-02,82.67863464355469,0.025706079087609315
2010-06-03,82.96340942382812,0.003438439346096151
2010-06-04,80.04838562011719,-0.0357683881829108
2010-06-07,79.05165100097656,-0.012529823130062321
2010-06-08,79.89846801757812,0.0106552298757209
2010-06-09,79.47132873535156,-0.005360367067001176
2010-06-10,81.79441833496094,0.02881269399267642
2010-06-11,82.19158172607422,0.004843878959475687
2010-06-14,82.06415557861328,-0.0015515582604906865
2010-06-15,83.93010711669922,0.022483067890661245
2010-06-16,83.9001235961914,-0.00035730774723297543
2010-06-17,84.0350112915039,0.0016064264861594074
2010-06-18,84.12612915039062,0.0010836970725184346
2010-06-21,83.88519287109375,-0.0028680977157902274
2010-06-22,82.49980163574219,-0.01665322352942983
2010-06-23,82.2437973022461,-0.0031079148593500085
2010-06-24,80.88094329833984,-0.016709736482002257
2010-06-25,81.21977233886719,0.004180481654943428
2010-06-28,80.96375274658203,-0.003157161676071922
2010-06-29,78.46400451660156,-0.03136157912360402
2010-06-30,77.71858215332031,-0.009545597102840014
2010-07-01,77.37224578857422,-0.004466246586595411
2010-07-02,76.95063018798828,-0.005464084918128823
2010-07-06,77.45507049560547,0.006533982878252229
2010-07-07,79.89461517333984,0.031010423217538417
2010-07-08,80.68516540527344,0.009846278479258798
2010-07-09,81.28755187988281,0.00743815701823604
2010-07-12,81.34024810791016,0.0006480593093627132
2010-07-13,82.56753540039062,0.014975618643794243
2010-07-14,82.56000518798828,-9.120480303563647e-05
2010-07-15,82.58260345458984,0.00027368184296425435
2010-07-16,80.30870819091797,-0.027920985627272524
2010-07-19,80.78307342529297,0.005889395482839789
2010-07-20,81.67906951904297,0.01103032573624713
2010-07-21,80.61741638183594,-0.013083071695382467
2010-07-22,82.41693115234375,0.02207618064644946
2010-07-23,83.13224029541016,0.008641705522986222
2010-07-26,83.9981460571289,0.010362131370197975
2010-07-27,83.99061584472656,-8.965138289173126e-05
2010-07-28,83.448486328125,-0.006475565193421752
