Date,GARCH_ConditionalVol
2010-06-16,0.26239119420516155
2010-06-17,0.23737117082645817
2010-06-18,0.21509666851775033
2010-06-21,0.1953211931493021
2010-06-22,0.17942191414133352
2010-06-23,0.1983539642620554
2010-06-24,0.18228030524550368
2010-06-25,0.20063427648434518
2010-06-28,0.18377420051695775
2010-06-29,0.16960927971530418
2010-06-30,0.2577524387938204
2010-07-01,0.2423951863565652
2010-07-02,0.222105723831479
2010-07-06,0.20551072866064882
2010-07-07,0.19034378448287906
2010-07-08,0.2592879871055283
2010-07-09,0.24143992064660275
2010-07-12,0.2226687530000923
2010-07-13,0.20201990516301768
2010-07-14,0.20473673298561898
2010-07-15,0.18625369135035538
2010-07-16,0.16989296149382227
2010-07-19,0.24072645830052192
2010-07-20,0.22038554502653357
2010-07-21,0.21031582456258696
2010-07-22,0.21079463047858338
2010-07-23,0.2346828072719118
2010-07-26,0.2184136756776232
2010-07-27,0.2073635898825294
2010-07-28,0.18857305872011948
2010-07-29,0.17814727756436505
2010-07-30,0.16678644841877685
2010-08-02,0.15288311411082608
2010-08-03,0.19647355301018102
2010-08-04,0.18246383359985263
2010-08-05,0.1706118910224863
2010-08-06,0.15657441355166798
2010-08-09,0.14720803800590385
2010-08-10,0.1386054947291962
2010-08-11,0.13422664603624052
2010-08-12,0.22120232964341674
2010-08-13,0.2056316399011853
2010-08-16,0.1885146781125421
2010-08-17,0.17204820040731975
2010-08-18,0.17330396810965346
2010-08-19,0.1585859701097122
2010-08-20,0.1870842905596362
2010-08-23,0.17258019920683218
2010-08-24,0.16061738624080363
2010-08-25,0.17860193217404252
2010-08-26,0.16426579831692156
2010-08-27,0.15811232405896006
2010-08-30,0.17227801334245993
2010-08-31,0.18595277330143148
2010-09-01,0.16967463447448253
2010-09-02,0.2399272991004917
2010-09-03,0.22387292142661228
2010-09-07,0.2171689103348003
2010-09-08,0.21195619834186358
2010-09-09,0.19651033773827248
2010-09-10,0.1805033832503033
2010-09-13,0.16695240187902344
2010-09-14,0.16623846805427453
2010-09-15,0.15254975012789085
2010-09-16,0.1415532852035746
2010-09-17,0.1308872936089716
2010-09-20,0.12147528001742815
2010-09-21,0.14567317873139407
2010-09-22,0.13552008022290463
2010-09-23,0.13075863005787874
2010-09-24,0.13423654300122387
2010-09-27,0.1763210592754408
2010-09-28,0.16510495764085203
2010-09-29,0.1522116752199681
2010-09-30,0.14096093211255328
2010-10-01,0.13244792980804185
2010-10-04,0.12464220225389282
2010-10-05,0.1277899131205707
2010-10-06,0.17021690245607682
2010-10-07,0.15586582488507442
2010-10-08,0.14377814878733178
2010-10-11,0.13605506290833552
2010-10-12,0.12591872295437287
2010-10-13,0.11800997697080505
2010-10-14,0.11881509095398024
2010-10-15,0.11510250124083031
2010-10-18,0.10810551759298452
2010-10-19,0.10512097447913202
2010-10-20,0.1338137470167036
2010-10-21,0.13632018179922567
2010-10-22,0.1264451036954196
2010-10-25,0.1177756394200829
2010-10-26,0.11094854103411741
2010-10-27,0.10436924703951077
2010-10-28,0.10148552388202027
2010-10-29,0.09632415122587155
2010-11-01,0.09186893847694813
2010-11-02,0.08818562303686132
2010-11-03,0.09625108171809299
2010-11-04,0.09400546859429296
2010-11-05,0.14714000525021834
2010-11-08,0.136828655815429
2010-11-09,0.1277771938985862
2010-11-10,0.12942206463395217
2010-11-11,0.1218706099391498
2010-11-12,0.1174224350369094
2010-11-15,0.1367556956670702
2010-11-16,0.12734739760310365
2010-11-17,0.15871372892865673
2010-11-18,0.14568572734011026
2010-11-19,0.1605285293045469
2010-11-22,0.1477585234644659
2010-11-23,0.13652029134685548
2010-11-24,0.16023165603705827
2010-11-26,0.17148038231225848
2010-11-29,0.17619900592000298
2010-11-30,0.1616080876593417
2010-12-01,0.15388525528125
2010-12-02,0.19147268621754043
2010-12-03,0.1902552520613104
2010-12-06,0.1737787304531595
2010-12-07,0.15934497796472036
2010-12-08,0.14623279973353645
2010-12-09,0.13596091222905612
2010-12-10,0.12732636110654202
2010-12-13,0.12251867059943375
2010-12-14,0.11421706729267082
2010-12-15,0.10707670268745895
2010-12-16,0.10676620703316897
2010-12-17,0.10554052869580709
2010-12-20,0.09967934182589537
2010-12-21,0.09522474340950474
2010-12-22,0.0974371121742798
2010-12-23,0.09392171048948365
2010-12-27,0.09101837369510231
2010-12-28,0.08746088085525226
2010-12-29,0.08452973884067472
2010-12-30,0.0820186006597571
2010-12-31,0.0814401025442801
2011-01-03,0.0795583484306573
2011-01-04,0.09853068192237446
2011-01-05,0.09415198320888526
2011-01-06,0.09421090857494226
2011-01-07,0.09185624001533642
2011-01-10,0.08992607440652094
2011-01-11,0.08754054868483091
2011-01-12,0.08624569286997606
2011-01-13,0.09831342142814709
2011-01-14,0.09487739155819705
2011-01-18,0.09937493339169325
2011-01-19,0.094598843629039
2011-01-20,0.11334816380762693
2011-01-21,0.1072344289193783
2011-01-24,0.10151478390914842
2011-01-25,0.10106835773441515
2011-01-26,0.09589329195662226
2011-01-27,0.09351417184743516
2011-01-28,0.09010061455089968
2011-01-31,0.14636264421970172
2011-02-01,0.1414018301334471
2011-02-02,0.16209778448887674
2011-02-03,0.14967479894274296
2011-02-04,0.138050257681983
2011-02-07,0.12827464691502263
2011-02-08,0.12404874788229084
2011-02-09,0.11791051725647649
2011-02-10,0.11202267028699062
2011-02-11,0.10524043765995883
2011-02-14,0.10463180017265379
2011-02-15,0.09939450357277858
2011-02-16,0.09785079193863831
2011-02-17,0.09944825899334833
2011-02-18,0.09548594782250001
2011-02-22,0.09150413315362722
2011-02-23,0.1609967231541838
2011-02-24,0.15430874722295138
2011-02-25,0.14215500199044373
2011-02-28,0.1453632835033673
2011-03-01,0.1382737375301346
2011-03-02,0.1705079191017587
2011-03-03,0.15622538661694566
2011-03-04,0.1770453862104235
2011-03-07,0.17035316668361536
2011-03-08,0.1655453827676264
2011-03-09,0.15976468790377638
2011-03-10,0.1473114724182
2011-03-11,0.18433219362079778
2011-03-14,0.17255649724711972
2011-03-15,0.16385117185902212
2011-03-16,0.16969322178197427
2011-03-17,0.19921970555126137
2011-03-18,0.19759333507924406
2011-03-21,0.18072874296816968
2011-03-22,0.18932359285052025
2011-03-23,0.17475162869640393
2011-03-24,0.16025126301440365
2011-03-25,0.15711043068498384
2011-03-28,0.14495358312178855
2011-03-29,0.13529338820986073
2011-03-30,0.1307153035256628
2011-03-31,0.12726377307624748
2011-04-01,0.11913772307331759
2011-04-04,0.11336192128756992
2011-04-05,0.10634410370038629
2011-04-06,0.10055394580230663
2011-04-07,0.09656419972474235
2011-04-08,0.0945867185693098
2011-04-11,0.09449188044235271
2011-04-12,0.09363294626312593
2011-04-13,0.10427587079972968
2011-04-14,0.09876970093268356
2011-04-15,0.09393140966832568
2011-04-18,0.09161423343575706
2011-04-19,0.11714360045617075
2011-04-20,0.11393957752640373
2011-04-21,0.13413645913293346
2011-04-25,0.12718544143799967
2011-04-26,0.11885266168388244
2011-04-27,0.12152122076980407
2011-04-28,0.11898364201873168
2011-04-29,0.11221304820057885
2011-05-02,0.10579723912986637
2011-05-03,0.10104408943937243
2011-05-04,0.09997901247829041
2011-05-05,0.10635358602696765
2011-05-06,0.11875057268070062
2011-05-09,0.11327447170294301
2011-05-10,0.10800861652290307
2011-05-11,0.11291158942080567
2011-05-12,0.1286727700199094
2011-05-13,0.12209636227082063
2011-05-16,0.12634078430509482
2011-05-17,0.12620665079158838
2011-05-18,0.11756319070491296
2011-05-19,0.1213834534815084
2011-05-20,0.11365493331630022
2011-05-23,0.12058021215210786
2011-05-24,0.13805075730138183
2011-05-25,0.12809980437249024
2011-05-26,0.12007926530998803
2011-05-27,0.11464279781699549
2011-05-31,0.1091170101044171
2011-06-01,0.11934785942987589
2011-06-02,0.18732674778553274
2011-06-03,0.17123328264737586
2011-06-06,0.17127150398049332
2011-06-07,0.17300510504814817
2011-06-08,0.1584773167758532
2011-06-09,0.1489864932789183
2011-06-10,0.14380217556179045
2011-06-13,0.1631020049144357
2011-06-14,0.14951287830250415
2011-06-15,0.15680540043827426
2011-06-16,0.18748338207068665
2011-06-17,0.17115634531909393
2011-06-20,0.15716931360061254
2011-06-21,0.14685966165879047
2011-06-22,0.15799491815761146
2011-06-23,0.15157314556394605
2011-06-24,0.14144448152718156
2011-06-27,0.15317389679991575
2011-06-28,0.14987055652854567
2011-06-29,0.1582011067008787
2011-06-30,0.1532909665419192
2011-07-01,0.15142685406852852
2011-07-05,0.1649346102904586
2011-07-06,0.15149346039474137
2011-07-07,0.13937612141705963
2011-07-08,0.14232136518150493
2011-07-11,0.14087134589100447
2011-07-12,0.17833749998972773
2011-07-13,0.16620782473437928
2011-07-14,0.15306877529225169
2011-07-15,0.1492368792585002
2011-07-18,0.14097032642861454
2011-07-19,0.14252940102394268
2011-07-20,0.1637204623160482
2011-07-21,0.15033940930951767
2011-07-22,0.16113885616789714
2011-07-25,0.14779704166359545
2011-07-26,0.14220319599802958
2011-07-27,0.13449438648159226
2011-07-28,0.1855934279685293
2011-07-29,0.17096752716418462
2011-08-01,0.16397225119907097
2011-08-02,0.15377745510783036
2011-08-03,0.22166501297520905
2011-08-04,0.20322520168516003
2011-08-05,0.3625580146031348
2011-08-08,0.32678592697173714
2011-08-09,0.5258780165771069
2011-08-10,0.5516541500565092
2011-08-11,0.576106593249841
2011-08-12,0.5858769916393205
2011-08-15,0.5273393483635213
2011-08-16,0.4907462906264773
2011-08-17,0.4450209451617769
2011-08-18,0.40006826385421096
2011-08-19,0.4603410835193208
2011-08-22,0.42828238970658333
2011-08-23,0.38511372436044106
2011-08-24,0.4008788609020648
2011-08-25,0.3702854671822642
2011-08-26,0.3490487741864566
2011-08-29,0.32615242167492836
2011-08-30,0.34243864523180856
2011-08-31,0.3087116136164451
2011-09-01,0.2793873699219071
2011-09-02,0.2626072942546219
2011-09-06,0.2924674253913388
2011-09-07,0.2690992528707945
2011-09-08,0.2980687200046236
2011-09-09,0.2784798544794377
2011-09-12,0.3064829955877639
2011-09-13,0.2787719451397878
2011-09-14,0.25730725029715
2011-09-15,0.24690238174452883
2011-09-16,0.24647167646769919
2011-09-19,0.22543969490603374
2011-09-20,0.21590676359256816
2011-09-21,0.19645206139951948
2011-09-22,0.2656594753325844
2011-09-23,0.3225550629561426
2011-09-26,0.2926426293461126
2011-09-27,0.30120634017197695
2011-09-28,0.27958443104283076
2011-09-29,0.28739654497324085
2011-09-30,0.26333150202207933
2011-10-03,0.29086345727884355
2011-10-04,0.32401515703901945
2011-10-05,0.32099903285918385
2011-10-06,0.31024148740656743
2011-10-07,0.30034583260600106
2011-10-10,0.2752750423260886
2011-10-11,0.32216301689697924
2011-10-12,0.2904312308442035
2011-10-13,0.2669764254338054
2011-10-14,0.24199953080579845
2011-10-17,0.24209818766358893
2011-10-18,0.25414629635308794
2011-10-19,0.2585610864867746
2011-10-20,0.24761725900088824
2011-10-21,0.225255600624652
2011-10-24,0.23433592830482217
2011-10-25,0.2243733414346823
2011-10-26,0.24196137481362007
2011-10-27,0.22696254684419326
2011-10-28,0.29645910492365946
2011-10-31,0.26762906558090144
2011-11-01,0.2907487718147108
2011-11-02,0.3217505169988074
2011-11-03,0.30616017451508704
2011-11-04,0.2972779866447678
2011-11-07,0.27193292742445124
2011-11-08,0.2480928062348418
2011-11-09,0.23708118118415453
2011-11-10,0.32633435134299393
2011-11-11,0.29915151356223846
2011-11-14,0.2929193300779563
2011-11-15,0.27255714110987933
2011-11-16,0.2476586941864245
2011-11-17,0.2486379348804655
2011-11-18,0.24946033438709322
2011-11-21,0.22609525911645856
2011-11-22,0.2417700384564967
2011-11-23,0.2210629452057391
2011-11-25,0.24925928274088824
2011-11-28,0.22626279924650008
2011-11-29,0.2710141057321652
2011-11-30,0.24523886231054198
2011-12-01,0.3360321288355548
2011-12-02,0.30285725093778737
2011-12-05,0.2734580259604523
2011-12-06,0.2551885898644628
2011-12-07,0.23087498290870986
2011-12-08,0.21008569843730335
2011-12-09,0.24099732039493305
2011-12-12,0.2408884695391854
2011-12-13,0.23971878241205472
2011-12-14,0.22674522448932827
2011-12-15,0.218463140084614
2011-12-16,0.1990772771845227
2011-12-19,0.18120583172468846
2011-12-20,0.18124023389200905
2011-12-21,0.24823062632374202
2011-12-22,0.2247818792331823
2011-12-23,0.21015638381778476
2011-12-27,0.19776133767445342
2011-12-28,0.17999928837158932
2011-12-29,0.18728450783603906
2011-12-30,0.18108990132551525
2012-01-03,0.16937382805272777
2012-01-04,0.18212721572204646
2012-01-05,0.16628470189841393
2012-01-06,0.15274209786515963
2012-01-09,0.1421441545658481
2012-01-10,0.13159585714072689
2012-01-11,0.13180316807618406
2012-01-12,0.12224625728848328
2012-01-13,0.11440492916784789
2012-01-17,0.11395291217627847
2012-01-18,0.10858730235015492
2012-01-19,0.12109193961383213
2012-01-20,0.1164518168445531
2012-01-23,0.1105291826054331
2012-01-24,0.1062007495924971
2012-01-25,0.1010306029288652
2012-01-26,0.10711651695356447
2012-01-27,0.10801377868904168
2012-01-30,0.10211359063206552
2012-01-31,0.10052295833304413
2012-02-01,0.09573325104030195
2012-02-02,0.10430128653016647
2012-02-03,0.0987284988005776
2012-02-06,0.12567939563608677
2012-02-07,0.11733548284095785
2012-02-08,0.11027498995942024
2012-02-09,0.10458343707704142
2012-02-10,0.09889010815103985
2012-02-13,0.10783032104878999
2012-02-14,0.10994539110303322
2012-02-15,0.10429089210783739
2012-02-16,0.1047179755087963
2012-02-17,0.11838198839464259
2012-02-21,0.1112440362217126
2012-02-22,0.10456430706119464
2012-02-23,0.10221073041960789
2012-02-24,0.09947076024973431
2012-02-27,0.09491343389266226
2012-02-28,0.0908361936154907
2012-02-29,0.0882547847106451
2012-03-01,0.0904185256179672
2012-03-02,0.09119610322075364
2012-03-05,0.09103891276578105
2012-03-06,0.0929372073597185
2012-03-07,0.1335357033827675
2012-03-08,0.1297364662753605
2012-03-09,0.13361316620050478
2012-03-12,0.12528879186872358
2012-03-13,0.11670307585105202
2012-03-14,0.15411281434924856
2012-03-15,0.1421746480252348
2012-03-16,0.13495748470453878
2012-03-19,0.12501219245006448
2012-03-20,0.11799832651239393
2012-03-21,0.11290714285269063
2012-03-22,0.10713711920934985
2012-03-23,0.1134390733878295
2012-03-26,0.10749268881301999
2012-03-27,0.13139517791649213
2012-03-28,0.12447289236355828
2012-03-29,0.12170613477517378
2012-03-30,0.1146787634175827
2012-04-02,0.10949864865194583
2012-04-03,0.11095921979109162
2012-04-04,0.10896555544945277
2012-04-05,0.12365495126357098
2012-04-09,0.11550976865708786
2012-04-10,0.13311730645761233
2012-04-11,0.1676733226054036
2012-04-12,0.16029388037511033
2012-04-13,0.16624112317750506
2012-04-16,0.17285240240944483
2012-04-17,0.15835725892078575
2012-04-18,0.170199316760536
2012-04-19,0.15806452637769935
2012-04-20,0.15238812035655094
2012-04-23,0.14023794899007835
2012-04-24,0.14250065603554282
2012-04-25,0.13286192444613634
2012-04-26,0.14766242890167408
2012-04-27,0.1414878898119932
2012-04-30,0.1307361115541409
2012-05-01,0.12475105243636118
2012-05-02,0.12107028086828067
2012-05-03,0.11558857526718586
2012-05-04,0.12111110709086455
2012-05-07,0.1573340676757329
2012-05-08,0.14446451920384265
2012-05-09,0.13680712816381257
2012-05-10,0.13380825889170347
2012-05-11,0.12421106050309409
2012-05-14,0.11827475659168302
2012-05-15,0.13442458927189288
2012-05-16,0.13145791320650943
2012-05-17,0.1255404462262856
2012-05-18,0.15433954582315682
2012-05-21,0.15413739247316652
2012-05-22,0.17543633555120497
2012-05-23,0.16043850208922775
2012-05-24,0.14719331794681154
2012-05-25,0.13579432943310057
2012-05-29,0.12838522225431973
2012-05-30,0.13906971032329385
2012-05-31,0.16211062528272552
2012-06-01,0.14991487934379144
2012-06-04,0.21764582449225084
2012-06-05,0.1977486740189832
2012-06-06,0.185005229656249
2012-06-07,0.21708773449526936
2012-06-08,0.1970825850818325
2012-06-11,0.18500714511663582
2012-06-12,0.18988326256246865
2012-06-13,0.18578337687872434
2012-06-14,0.17567523913246166
2012-06-15,0.17209062133539252
2012-06-18,0.16830678520007888
2012-06-19,0.15423333953305857
2012-06-20,0.15244958599056938
2012-06-21,0.14107759579363016
2012-06-22,0.198978350594543
2012-06-25,0.18625144423158033
2012-06-26,0.20164461810506587
2012-06-27,0.18534939214427906
2012-06-28,0.17685825061892396
2012-06-29,0.16330911016351923
2012-07-02,0.21326610405051544
2012-07-03,0.19418850848191052
2012-07-05,0.1805905534848563
2012-07-06,0.16839854875837565
2012-07-09,0.16785199466187417
2012-07-10,0.1542621039568348
2012-07-11,0.1544848834830528
2012-07-12,0.14204112638321678
2012-07-13,0.1360868057716447
2012-07-16,0.16138004467822475
2012-07-17,0.14941441378080794
2012-07-18,0.1427822493128117
2012-07-19,0.13821970405585368
2012-07-20,0.1282969696023933
2012-07-23,0.1353490411314132
2012-07-24,0.1436971918672857
2012-07-25,0.14571491690021282
2012-07-26,0.13437662186102745
2012-07-27,0.15912259401188505
2012-07-30,0.1836030996100564
2012-07-31,0.16760681992057802
2012-08-01,0.16147746177443353
2012-08-02,0.14849535399467112
2012-08-03,0.14548276800022858
2012-08-06,0.1800111920130349
2012-08-07,0.16450635711802009
2012-08-08,0.15306303290802112
2012-08-09,0.14074834353713325
2012-08-10,0.12999449078878791
2012-08-13,0.12077042253598758
2012-08-14,0.11303040761798211
2012-08-15,0.10615530558468171
2012-08-16,0.10020908252030446
2012-08-17,0.10383076730385717
2012-08-20,0.09826610586438655
2012-08-21,0.09363563540154878
2012-08-22,0.09296331666334975
2012-08-23,0.08908383576799546
2012-08-24,0.10349324171880887
2012-08-27,0.10336844775247067
2012-08-28,0.0979072103341879
2012-08-29,0.09393644466214295
2012-08-30,0.08986052911946782
2012-08-31,0.10068704199681898
2012-09-04,0.09876562508905445
2012-09-05,0.09460222623833948
2012-09-06,0.09106639125943866
2012-09-07,0.15090306459507496
2012-09-10,0.14019646173138406
2012-09-11,0.13609512756144393
2012-09-12,0.12655937565106087
2012-09-13,0.1187606641400862
2012-09-14,0.14364800214886983
2012-09-17,0.13447582127197735
2012-09-18,0.1274687178794114
2012-09-19,0.11895708768572795
2012-09-20,0.11116097246379571
2012-09-21,0.10457920933215074
2012-09-24,0.09918096225632252
2012-09-25,0.09547037513085742
2012-09-26,0.11725298364847699
2012-09-27,0.11723997826851493
2012-09-28,0.12246885615885822
2012-10-01,0.11943068198954535
2012-10-02,0.1121367607673981
2012-10-03,0.10530270809311668
2012-10-04,0.10158532089114304
2012-10-05,0.10437561710357994
2012-10-08,0.09880368083058676
2012-10-09,0.09784401412780135
2012-10-10,0.11585420375405686
2012-10-11,0.11794570510163045
2012-10-12,0.1102905594334062
2012-10-15,0.1070209252009535
2012-10-16,0.11158448311468026
2012-10-17,0.1202943008944737
2012-10-18,0.11472801142111883
2012-10-19,0.10974845500427449
2012-10-22,0.1528997129495822
2012-10-23,0.14065871319973333
2012-10-24,0.16075597153798077
2012-10-25,0.14931838434100653
2012-10-26,0.13808691040210258
2012-10-31,0.12799924710152158
2012-11-01,0.11906218349865313
2012-11-02,0.12693328543685709
2012-11-05,0.13352973467786752
2012-11-06,0.12396453036121874
2012-11-07,0.12369809929305961
2012-11-08,0.19063521933848
2012-11-09,0.19239188343402694
2012-11-12,0.17526278186178243
2012-11-13,0.1601841992580726
2012-11-14,0.14953048976849664
2012-11-15,0.16569022998286018
2012-11-16,0.15264521488010027
2012-11-19,0.14276423256062423
2012-11-20,0.17997528594496204
2012-11-21,0.16434863671304006
2012-11-23,0.15074597958765784
2012-11-26,0.16065500534974936
2012-11-27,0.14858586008396613
2012-11-28,0.1420262558323844
2012-11-29,0.13888860478966236
2012-11-30,0.13066401986016551
2012-12-03,0.12131225219177386
2012-12-04,0.11904760724248127
2012-12-05,0.11215619188102607
2012-12-06,0.10547726213088221
2012-12-07,0.10092882239739055
2012-12-10,0.09676185475187367
2012-12-11,0.09227584039740268
2012-12-12,0.09626246661573516
2012-12-13,0.09184383417011992
2012-12-14,0.0987948961006798
2012-12-17,0.09838058866752168
2012-12-18,0.11643041781618318
2012-12-19,0.12704614810670267
2012-12-20,0.12948082860772933
2012-12-21,0.12421365711557993
2012-12-24,0.13203258116682215
2012-12-26,0.1249797348102707
2012-12-27,0.12075629007934392
2012-12-28,0.11355483589439534
2012-12-31,0.13017100747118254
2013-01-02,0.15829567513637346
2013-01-03,0.2133970708313786
2013-01-04,0.19482625597571337
2013-01-07,0.17884292829134313
2013-01-08,0.16492703329334704
2013-01-09,0.15297709065781664
2013-01-10,0.14106960323221113
2013-01-11,0.13788752464485532
2013-01-14,0.12764168184695446
2013-01-15,0.11903032562334898
2013-01-16,0.11121242227640304
2013-01-17,0.10469318892072375
2013-01-18,0.10520602995346168
2013-01-22,0.09977570590850116
2013-01-23,0.09910662448200938
2013-01-24,0.09434035979716462
2013-01-25,0.09027430439282308
2013-01-28,0.09196813930096062
2013-01-29,0.08917049688763728
2013-01-30,0.088093628019867
2013-01-31,0.090271066813022
2013-02-01,0.08933534330122556
2013-02-04,0.104861599794873
2013-02-05,0.12587683750798145
2013-02-06,0.13103434822937599
2013-02-07,0.12156743180740515
2013-02-08,0.11423474514137284
2013-02-11,0.11122847430583174
2013-02-12,0.10473131907664315
2013-02-13,0.09911306848983997
2013-02-14,0.09421989989392236
2013-02-15,0.09009876442184056
2013-02-19,0.08760974441870607
2013-02-20,0.09456067146251135
2013-02-21,0.12443752427752064
2013-02-22,0.12406589516103707
2013-02-25,0.12871942435659756
2013-02-26,0.17525576469853368
2013-02-27,0.16466657585882122
2013-02-28,0.16831247248178827
2013-03-01,0.15513239456497965
2013-03-04,0.14339195636343113
2013-03-05,0.13533587170309475
2013-03-06,0.13549625383516514
2013-03-07,0.12547526676307766
2013-03-08,0.11692216382465374
2013-03-11,0.11154460836159044
2013-03-12,0.10646244759084994
2013-03-13,0.10237673558584859
2013-03-14,0.09704978911187315
2013-03-15,0.0967772981575665
2013-03-18,0.09328190501636843
2013-03-19,0.09817223746159394
2013-03-20,0.0955970494287974
2013-03-21,0.09926843316307801
2013-03-22,0.11192994320567498
2013-03-25,0.11463019166939313
2013-03-26,0.1121378887883976
2013-03-27,0.11471483959620872
2013-03-28,0.10763865048172704
2013-04-01,0.10244476106844984
2013-04-02,0.10179198109154185
2013-04-03,0.09994131753739656
2013-04-04,0.11824644947258812
2013-04-05,0.11241402741001023
2013-04-08,0.1109243639063005
2013-04-09,0.11086231106504028
2013-04-10,0.1055264305462792
2013-04-11,0.12317112245041843
2013-04-12,0.11581388371322272
2013-04-15,0.11047414602005495
2013-04-16,0.186755297357841
2013-04-17,0.19179292133605014
2013-04-18,0.20105035623762443
2013-04-19,0.1884729383540347
2013-04-22,0.17890805580033314
2013-04-23,0.16498455699347767
2013-04-24,0.16267971101047335
2013-04-25,0.149148479523167
2013-04-26,0.1388253937563652
2013-04-29,0.129404681259166
2013-04-30,0.12579675215652344
2013-05-01,0.11744832497815051
2013-05-02,0.1259740702462297
2013-05-03,0.12889242815769905
2013-05-06,0.133487198008842
2013-05-07,0.1241616065697512
2013-05-08,0.1187139259582993
2013-05-09,0.11341943141235089
2013-05-10,0.10894046081936101
2013-05-13,0.10370770096429226
2013-05-14,0.0981120198536941
2013-05-15,0.11114251598660874
2013-05-16,0.1083757605769362
2013-05-17,0.10807124968569426
2013-05-20,0.11626876955463072
2013-05-21,0.10898923139962884
2013-05-22,0.10267615080674738
2013-05-23,0.11072909061856644
2013-05-24,0.10680249212199691
2013-05-28,0.10132133844192374
2013-05-29,0.10151423886536859
2013-05-30,0.10712793530747576
2013-05-31,0.102636593265565
2013-06-03,0.13786101479057675
2013-06-04,0.13089432433384543
2013-06-05,0.12672113962730916
2013-06-06,0.15166462118958685
2013-06-07,0.1489454436234573
2013-06-10,0.15647504544056784
2013-06-11,0.14381280220018686
2013-06-12,0.1507753492605569
2013-06-13,0.15056315502193465
2013-06-14,0.16577804442179414
2013-06-17,0.15855793698119727
2013-06-18,0.1519652747769878
2013-06-19,0.14680725384044618
2013-06-20,0.16489075977019071
2013-06-21,0.22424114508077359
2013-06-24,0.20396578363919218
2013-06-25,0.20471836589295644
